,0
19940,הסק
19941,הסק
19942,הסקה
19943,הסקה
19944,הסקי
19945,הסרה
19946,הסרט
19947,הסרטה
19948,הסריח
19949,הסריט
19950,הסתאב
19951,הסתבך
19952,הסתבכות
19953,הסתבר
19954,הסתברות
19955,הסתברותי
19956,הסתגל
19957,הסתגלות
19958,הסתגלותי
19959,הסתגף
19960,הסתגר
19961,הסתגרות
19962,הסתדר
19963,הסתדרות
19964,הסתה
19965,הסתובב
19966,הסתובבות
19967,הסתוה
19968,הסתולל
19969,הסתופף
19970,הסתחרר
19971,הסתחררות
19972,הסתיג
19973,הסתיגות
19974,הסתיד
19975,הסתידות
19976,הסתים
19977,הסתימות
19978,הסתיע
19979,הסתיר
19980,הסתכל
19981,הסתכלות
19982,הסתכלותי
19983,הסתכם
19984,הסתכן
19985,הסתכסך
19986,הסתלבט
19987,הסתלסל
19988,הסתלסלות
19989,הסתלק
19990,הסתלקות
19991,הסתמא
19992,הסתמך
19993,הסתמכות
19994,הסתמן
19995,הסתנן
19996,הסתננות
19997,הסתנף
19998,הסתעף
19999,הסתעפות
20000,הסתער
20001,הסתערות
20002,הסתפח
20003,הסתפחות
20004,הסתפק
20005,הסתפקות
20006,הסתפר
20007,הסתר
20008,הסתר
20009,הסתרג
20010,הסתרה
20011,הסתרח
20012,הסתרס
20013,הסתתם
20014,הסתתר
20015,העבד
20016,העביד
20017,העביט
20018,העביר
20019,העבר
20020,העברה
20021,העדיף
20022,העדף
20023,העדפה
20024,העדר
20025,העדר
20026,העדרות
20027,העוה
20028,העויה
20029,העז
20030,העזב
20031,העזה
20032,העזיב
20033,העזרות
20034,העטה
20035,העטיר
20036,העיב
20037,העיד
20038,העיז
20039,העיז
20040,העיז
20041,העיז
20042,העיז
20043,העיז
20044,העיף
20045,העיק
20046,העיר
20047,העיר
20048,העכיר
20049,העכר
20050,העלאה
20051,העלבה
20052,העלה
20053,העלה
20054,העליב
20055,העליל
20056,העלים
20057,העלם
20058,העלם
20059,העלמה
20060,העלמות
20061,העמד
20062,העמדה
20063,העמדות
20064,העמדתנות
20065,העמיד
20066,העמיד אותו על הרגלים
20067,העמיס
20068,העמיק
20069,העמס
20070,העמסה
20071,העמק
20072,העמקה
20073,הענות
20074,העניק
20075,העניש
20076,הענק
20077,הענקה
20078,הענש
20079,הענשה
20080,העסיק
20081,העסק
20082,העסקה
20083,העפיל
20084,העפלה
20085,העציב
20086,העצים
20087,העצים
20088,העצם
20089,העצמה
20090,העצמה
20091,העצמות
20092,העצרות
20093,העקרות
20094,העראה
20095,הערב
20096,הערה
20097,הערה
20098,העריך
20099,הערים
20100,הערים
20101,העריף
20102,העריץ
20103,הערך
20104,הערכה
20105,הערכות
20106,הערכתי
20107,הערם
20108,הערמות
20109,הערץ
20110,הערצה
20111,העשות
20112,העשיר
20113,העשר
20114,העשרה
20115,העתיק
20116,העתיק
20117,העתק
20118,העתק
20119,העתק
20120,העתקה
20121,העתקה
20122,העתקות
20123,העתרות
20124,הפגז
20125,הפגזה
20126,הפגיז
20127,הפגין
20128,הפגיע
20129,הפגיש
20130,הפגמות
20131,הפגן
20132,הפגן
20133,הפגנה
20134,הפגנתי
20135,הפגש
20136,הפוגה
20137,הפוך
20138,הפוך
20139,הפחד
20140,הפחדה
20141,הפחיד
20142,הפחית
20143,הפחת
20144,הפחתה
20145,הפחתות
20146,הפטגון
20147,הפטיר
20148,הפטר
20149,הפטרה
20150,הפטרות
20151,הפיג
20152,הפיח
20153,הפיח רוח חיים (במישהו/במשהו)
20154,הפיך
20155,הפיכה
20156,הפיכות
20157,הפיל
20158,הפיץ
20159,הפיק
20160,הפך
20161,הפך
20162,הפך
20163,הפך את הקערה על פיה
20164,הפכה
20165,הפכי
20166,הפכפך
20167,הפכפכנות
20168,הפל
20169,הפלגה
20170,הפלה
20171,הפלה
20172,הפלה
20173,הפלה מלאכותית
20174,הפלטה
20175,הפלטות
20176,הפליא
20177,הפליג
20178,הפליה
20179,הפליט
20180,הפליל
20181,הפליץ
20182,הפליק
20183,הפלל
20184,הפללה
20185,הפלרה
20186,הפנה
20187,הפנה
20188,הפנוט
20189,הפנט
20190,הפנט
20191,הפניה
20192,הפניום
20193,הפנים
20194,הפנינג
20195,הפנם
20196,הפנמה
20197,הפסד
20198,הפסד
20199,הפסיד
20200,הפסיע
20201,הפסיק
20202,הפסק
20203,הפסק
20204,הפסקה
20205,הפסקות
20206,הפסקת אש
20207,הפעיל
20208,הפעיל
20209,הפעים
20210,הפעיר
20211,הפעל
20212,הפעל
20213,הפעלה
20214,הפצה
20215,הפציע
20216,הפציץ
20217,הפציר
20218,הפצץ
20219,הפצצה
20220,הפצרה
20221,הפקד
20222,הפקדה
20223,הפקדות
20224,הפקדות
20225,הפקה
20226,הפקחות
20227,הפקיד
20228,הפקיע
20229,הפקיר
20230,הפקע
20231,הפקעה
20232,הפקעות
20233,הפקר
20234,הפקר
20235,הפקרה
20236,הפקרות
20237,הפר
20238,הפרד
20239,הפרד ומשל
20240,הפרדה
20241,הפרדות
20242,הפרה
20243,הפרה
20244,הפרה
20245,הפרז
20246,הפרזה
20247,הפרח
20248,הפרח
20249,הפרחה
20250,הפרט
20251,הפרטה
20252,הפרטות
20253,הפריא
20254,הפריד
20255,הפריה
20256,הפריז
20257,הפריח
20258,הפריח
20259,הפריט
20260,הפריך
20261,הפריע
20262,הפריש
20263,הפרך
20264,הפרכה
20265,הפרע
20266,הפרעה
20267,הפרעה דו-קטבית
20268,הפרעות
20269,הפרש
20270,הפרש
20271,הפרשה
20272,הפשט
20273,הפשטה
20274,הפשטה
20275,הפשיט
20276,הפשיל
20277,הפשיר
20278,הפשל
20279,הפשר
20280,הפשרה
20281,הפתיע
20282,הפתע
20283,הפתעה
20284,הפתתה
20285,הצב
20286,הצבה
20287,הצביע
20288,הצבעה
20289,הצג
20290,הצג
20291,הצגה
20292,הצדה
20293,הצדיע
20294,הצדיק
20295,הצדעה
20296,הצדק
20297,הצדקה
20298,הצהב
20299,הצהיב
20300,הצהיל
20301,הצהיר
20302,הצהר
20303,הצהרה
20304,הצהרתי
20305,הצחיק
20306,הצחק
20307,הצטאות
20308,הצטבר
20309,הצטברות
20310,הצטדק
20311,הצטדקות
20312,הצטוה
20313,הצטופף
20314,הצטות
20315,הצטיד
20316,הצטידות
20317,הצטין
20318,הצטינות
20319,הצטיר
20320,הצטלב
20321,הצטלבות
20322,הצטלל
20323,הצטלם
20324,הצטלצל
20325,הצטלק
20326,הצטלקות
20327,הצטמצם
20328,הצטמצמות
20329,הצטמק
20330,הצטמקות
20331,הצטנן
20332,הצטננות
20333,הצטנע
20334,הצטנעות
20335,הצטנף
20336,הצטנפות
20337,הצטעף
20338,הצטעצע
20339,הצטער
20340,הצטרד
20341,הצטרך
20342,הצטרע
20343,הצטרף
20344,הצטרפות
20345,הציב
20346,הציג
20347,הציל
20348,הצילו
20349,הציע
20350,הציע
20351,הציף
20352,הציץ
20353,הציק
20354,הצית
20355,הצל
20356,הצל
20357,הצלב
20358,הצלבה
20359,הצלה
20360,הצלה
20361,הצלחה
20362,הצליב
20363,הצליח
20364,הצליל
20365,הצליף
20366,הצללה
20367,הצלפה
20368,הצמד
20369,הצמדה
20370,הצמדות
20371,הצמיא
20372,הצמיד
20373,הצמיח
20374,הצמית
20375,הצמת
20376,הצנח
20377,הצנחה
20378,הצניח
20379,הצניע
20380,הצנע
20381,הצע
20382,הצע
20383,הצע
20384,הצעד
20385,הצעה
20386,הצעה
20387,הצעיד
20388,הצעיר
20389,הצערה
20390,הצעת מחיר
20391,הצף
20392,הצפה
20393,הצפין
20394,הצפין
20395,הצפן
20396,הצפנה
20397,הצפנה
20398,הצצה
20399,הצקה
20400,הצר
20401,הצר
20402,הצרה
20403,הצרות
20404,הצרחה
20405,הצריח
20406,הצריך
20407,הצרין
20408,הצרך
20409,הצרכה
20410,הצרן
20411,הצרנה
20412,הצת
20413,הצתה
20414,הקאה
20415,הקביל
20416,הקבל
20417,הקבלה
20418,הקבעות
20419,הקבצה
20420,הקברות
20421,הקדח
20422,הקדיח
20423,הקדים
20424,הקדיש
20425,הקדיש תשומת לב (למישהו/למשהו)
20426,הקדם
20427,הקדם
20428,הקדמה
20429,הקדש
20430,הקדש
20431,הקדשה
20432,הקהה
20433,הקהה
20434,הקהיל
20435,הקוות
20436,הקז
20437,הקזה
20438,הקטין
20439,הקטיר
20440,הקטן
20441,הקטנה
20442,הקטר
20443,הקטרה
20444,הקיא
20445,הקים
20446,הקיף
20447,הקיף
20448,הקיץ
20449,הקיש
20450,הקיש
20451,הקל
20452,הקלד
20453,הקלדה
20454,הקלה
20455,הקלט
20456,הקלטה
20457,הקלטות
20458,הקליד
20459,הקליט
20460,הקליק
20461,הקליש
20462,הקם
20463,הקמה
20464,הקנה
20465,הקנה
20466,הקנט
20467,הקנטה
20468,הקניה
20469,הקניט
20470,הקסגון
20471,הקסים
20472,הקסם
20473,הקסמה
20474,הקסמות
20475,הקף
20476,הקף
20477,הקפא
20478,הקפאה
20479,הקפד
20480,הקפדה
20481,הקפה
20482,הקפה
20483,הקפה
20484,הקפי
20485,הקפיא
20486,הקפיד
20487,הקפיץ
20488,הקפץ
20489,הקפצה
20490,הקצאה
20491,הקצב
20492,הקצבה
20493,הקצה
20494,הקצה
20495,הקציב
20496,הקצין
20497,הקצין
20498,הקציע
20499,הקציף
20500,הקצן
20501,הקצן
20502,הקצן
20503,הקצנה
20504,הקצע
20505,הקצף
20506,הקצפה
20507,הקצרה
20508,הקר
20509,הקרא
20510,הקראה
20511,הקרב
20512,הקרבה
20513,הקרות
20514,הקריא
20515,הקריב
20516,הקריח
20517,הקרים
20518,הקרין
20519,הקרין
20520,הקריש
20521,הקרם
20522,הקרמה
20523,הקרן
20524,הקרנה
20525,הקרש
20526,הקרשה
20527,הקש
20528,הקש
20529,הקשבה
20530,הקשה
20531,הקשה
20532,הקשה
20533,הקשה
20534,הקשחה
20535,הקשי
20536,הקשיב
20537,הקשיה
20538,הקשיח
20539,הקשר
20540,הקשרות
20541,הקשרי
20542,הר
20543,הר געש
20544,הר סיני
20545,הראה
20546,הראה
20547,הראות
20548,הראיה
20549,הראל
20550,הרבה
20551,הרבה
20552,הרבה
20553,הרבה
20554,הרבה
20555,הרבה
20556,הרבה
20557,הרבה
20558,הרבה
20559,הרבה
20560,הרבה
20561,הרבה
20562,הרבה
20563,הרבה
20564,הרבה
20565,הרביע
20566,הרביץ
20567,הרבליסט
20568,הרבע
20569,הרבעה
20570,הרבצה
20571,הרג
20572,הרג
20573,הרגז
20574,הרגזה
20575,הרגיז
20576,הרגיל
20577,הרגיע
20578,הרגיש
20579,הרגל
20580,הרגל
20581,הרגלה
20582,הרגלי
20583,הרגעה
20584,הרגעות
20585,הרגש
20586,הרגשה
20587,הרדוף
20588,הרדים
20589,הרדם
20590,הרדמה
20591,הרדמות
20592,הרה
20593,הרה
20594,הרהור
20595,הרהיב
20596,הרהר
20597,הרואי
20598,הרואיזם
20599,הרואין
20600,הרוג
20601,הרודיאני
20602,הרוה
20603,הרוח
20604,הרוח החיה
20605,הרויה
20606,הרויח
20607,הרוס
20608,הרזיה
20609,הרחב
20610,הרחבה
20611,הרחה
20612,הרחיב
20613,הרחיף
20614,הרחיק
20615,הרחפה
20616,הרחק
20617,הרחק
20618,הרחקה
20619,הרטב
20620,הרטבה
20621,הרטיב
20622,הרטיט
20623,הרי
20624,הריגה
20625,הריון
20626,הריוני
20627,הריח
20628,הרים
20629,הרינג
20630,הריסה
20631,הריע
20632,הריץ
20633,הריק
20634,הרכב
20635,הרכב
20636,הרכבה
20637,הרכיב
20638,הרכין
20639,הרכן
20640,הרכנה
20641,הרמה
20642,הרמון
20643,הרמוני
20644,הרמוניה
20645,הרמוניזציה
20646,הרמוניקה
20647,הרמונית
20648,הרמז
20649,הרמטי
20650,הרמטית
20651,הרמנויטי
20652,הרמנויטיקה
20653,הרמפרודיט
20654,הרמפרודיטי
20655,הרניה
20656,הרס
20657,הרס
20658,הרסנות
20659,הרסנות
20660,הרסני
20661,הרע
20662,הרעב
20663,הרעבה
20664,הרעד
20665,הרעדה
20666,הרעה
20667,הרעיב
20668,הרעיד
20669,הרעיל
20670,הרעים
20671,הרעים
20672,הרעיף
20673,הרעיש
20674,הרעל
20675,הרעלה
20676,הרעמה
20677,הרעף
20678,הרעפה
20679,הרעש
20680,הרעשה
20681,הרפאות
20682,הרפה
20683,הרפיה
20684,הרפס
20685,הרפתקה
20686,הרפתקן
20687,הרפתקנות
20688,הרפתקני
20689,הרץ
20690,הרצאה
20691,הרצה
20692,הרצה
20693,הרצין
20694,הרצל
20695,הרצליה
20696,הרקבות
20697,הרקד
20698,הרקדה
20699,הרקה
20700,הרקיב
20701,הרקיד
20702,הרקיע
20703,הרקליון
20704,הרקמות
20705,הררי
20706,הרריות
20707,הרשאה
20708,הרשה
20709,הרשה
20710,הרשים
20711,הרשיע
20712,הרשית
20713,הרשמה
20714,הרשמות
20715,הרשע
20716,הרשעה
20717,הרת
20718,הרתח
20719,הרתחה
20720,הרתיח
20721,הרתיע
20722,הרתמות
20723,הרתע
20724,הרתעה
20725,הרתעות
20726,השאה
20727,השאה
20728,השאה
20729,השאה
20730,השאיל
20731,השאיר
20732,השאל
20733,השאלה
20734,השאר
20735,השארה
20736,השארות
20737,השבה
20738,השבון
20739,השבח
20740,השבחה
20741,השביח
20742,השביע
20743,השביע
20744,השבית
20745,השבע
20746,השבע
20747,השבעה
20748,השבעות
20749,השבת
20750,השבתה
20751,השג
20752,השג
20753,השגה
20754,השגחה
20755,השגי
20756,השגיות
20757,השגיח
20758,השגיר
20759,השגרה
20760,השהה
20761,השהה
20762,השהיה
20763,השואה
20764,השואתי
20765,השוה
20766,השוה
20767,השויץ
20768,השחז
20769,השחזה
20770,השחיז
20771,השחיל
20772,השחים
20773,השחין
20774,השחיר
20775,השחית
20776,השחל
20777,השחלה
20778,השחקות
20779,השחר
20780,השחרה
20781,השחת
20782,השחתה
20783,השט
20784,השטח
20785,השטיח
20786,השיא
20787,השיא
20788,השיאו לדבר אחר
20789,השיב
20790,השיב
20791,השיב את הסדר על כנו
20792,השיג
20793,השיח
20794,השיט
20795,השיל
20796,השים
20797,השיק
20798,השיר
20799,השית
20800,השכב
20801,השכבה
20802,השכח
20803,השכחה
20804,השכיב
20805,השכיח
20806,השכיל
20807,השכים
20808,השכין
20809,השכיר
20810,השכל הישר
20811,השכלה
20812,השכלתי
20813,השכם
20814,השכמה
20815,השכר
20816,השכרה
20817,השלה
20818,השלה
20819,השלה
20820,השלוש הקדוש
20821,השלט
20822,השלטה
20823,השליט
20824,השליך
20825,השלים
20826,השלים
20827,השליש
20828,השלך
20829,השלכה
20830,השלם
20831,השלמה
20832,השלמה
20833,השלש
20834,השלשה
20835,השם
20836,השם המפרש [המיחד]
20837,השמד
20838,השמדה
20839,השמדת [רצח] עם
20840,השמה
20841,השמט
20842,השמט
20843,השמטה
20844,השמטות
20845,השמיד
20846,השמיט
20847,השמיל
20848,השמין
20849,השמיע
20850,השמיץ
20851,השמיש
20852,השמנה
20853,השמע
20854,השמעה
20855,השמעות
20856,השמץ
20857,השמצה
20858,השמשה
20859,השנה
20860,השנות
20861,השניא
20862,השניק
20863,השנק
20864,השנקה
20865,השעה
20866,השעה
20867,השעיה
20868,השעין
20869,השען
20870,השענה
20871,השענות
20872,השערה
20873,השפיל
20874,השפיע
20875,השפכות
20876,השפל
20877,השפלה
20878,השפע
20879,השפעה
20880,השפריץ
20881,השפרצה
20882,השק
20883,השקה
20884,השקה
20885,השקה
20886,השקט
20887,השקטה
20888,השקיה
20889,השקיט
20890,השקיע
